F06[C-C],L1p,H6v,L1v,F03[C-N],RNCG,SpMin1_Bh(p),H6p,Tp,F05[C-N],Tv,L1e,P_VSA_p_2,SpMax_B(p),SM15_AEA(bo),Eig07_EA,H4s,SpDiam_B(v),TPSA(Tot),CATS3D_02_AL,SpDiam_B(p),RDF115v,Eig07_AEA(ri),RDF060p,SpMin1_Bh(e),SpMax1_Bh(e),nCsp2,RDF145s,DP15,VE3sign_RG,SpMax5_Bh(i),MATS1p,H7v,SM02_AEA(ri),Eig07_EA(ed),TPSA(NO),SP17,DP17,CATS2D_08_AL,SP18,DP16,nHAcc,SpDiam_AEA(bo),RDF075p,F04[S-F],F05[N-Br],RDF065i,alvo
27,36.0242375729153,0.441640338817757,35.6628701763532,12,0.108182419471468,2.09162207236245,0.459555118660199,40.4522246008984,12,39.9860118301509,34.3914355421474,121.168896718802,3.88238395949183,2.18194909348909,2.18194909348909,11.9498419572893,5.81869366030282,88.39,5,5.83369244955341,9.0078458424712,3.13331781456281,8.30226233797649,1.95493655486752,4.14335847668298,26,109.81123975573,16.398508727633,-6.84416623591097,3.4442808499702,-0.0037913081684956,0.322054080814322,6.62371581496481,6.62371581496481,88.39,16.6516951012771,16.6553763333136,10,16.7308431421551,16.55314831916,7,5.49620433302743,9.27968163242755,0,0,33.8863075091978,4.633017024022149
28,36.1206706785211,0.351978631824715,37.2228971987984,12,0.0976861204636099,2.09315556474637,0.345879194119819,40.7944170659567,13,41.6413741922425,38.7779376970143,121.168896718802,3.87919802694728,2.17916057887055,2.17916057887055,18.94296908312,5.81336386443946,88.39,6,5.8282348162782,10.3164944581101,3.06171763127886,9.62677812527989,1.95788880986932,4.14379451397928,26,40.3392530866169,16.7075937187141,-12.1364475451162,3.46581965967087,-0.0112580705409692,0.193955822461088,6.52081793661175,6.52081793661175,88.39,17.1049054310219,16.9643809044262,8,17.168875478608,16.8634968119726,9,5.49565006609873,9.40777078386038,0,0,31.4994788181608,5.739928612014925
28,35.6496120065024,0.424994008002152,37.9649998953564,12,0.0928805240434246,2.09329160306068,0.400467318760068,40.4207584989364,13,42.5554036839709,39.4424702822159,121.168896718802,3.88079840868612,2.26834921038088,2.26834921038088,18.8194003126156,5.81719265470245,88.39,6,5.83204439775843,9.16025897388818,3.20573233775169,9.93146662958557,1.95758463223389,4.14424243454904,26,40.0732185166801,17.2127470677129,-7.22060640406858,3.46787847539163,-0.0113710091732013,0.255101935178707,6.6011669914636,6.6011669914636,88.39,17.4733919503084,17.5261677597766,8,17.5713071703377,17.3967891899119,11,5.49611419443038,9.03901402116641,0,0,31.7267772081269,5.790484985457369
28,39.4489714337537,0.382595838982683,40.3184307846224,12,0.097673187554068,2.0922263947321,0.377812774751137,44.4236945596069,13,45.0551665203238,39.720312477062,121.168896718802,3.88199629141592,2.31448959758297,2.31448959758297,19.9204187995797,5.81689758158877,88.39,6,5.83212639571965,10.1013595350438,3.24344758603868,10.819131677496,1.95767733928672,4.14403559826777,26,53.5112757223028,17.5654678662009,-7.11051292422547,3.46547689360805,-0.0057570408401748,0.209095807646459,7.03360702634615,7.03360702634615,88.39,17.9124911284708,17.9384366816279,9,18.0431890037865,17.7790444019831,9,5.49599974112637,9.75400232547003,0,0,32.7000170379504,6.180456064458132
28,38.4895032025102,0.451955333028758,40.1959085516694,12,0.0934393015442376,2.09218740119937,0.447691598129563,43.4517525889053,13,44.9072103168615,40.0263144359833,121.168896718802,3.8844503040716,2.31801206726999,2.31801206726999,18.7035894538364,5.82112538047579,88.39,6,5.83635419783927,9.34312253335633,3.25232150356584,9.49799570083696,1.95755743916443,4.14426318555106,26,33.9452581572305,17.6356705323899,-7.21662064114622,3.46724928554791,-0.0059057615284017,0.283963722172979,7.04820780733504,7.04820780733504,88.39,17.9541861453472,18.0042864464835,10,18.0849057087765,17.8472792633172,10,5.49644210303802,9.84908323110299,0,0,34.423314852929,4.522878745280337
28,41.2184038394519,0.38486614893626,41.9835892492916,12,0.0974377606960562,2.09312502937637,0.377312213830396,46.0599678746349,13,46.5939368698639,43.8141727739791,121.168896718802,3.88176306123975,2.31448959758298,2.31448959758298,20.594449242698,5.81688548899367,88.39,6,5.83195946688001,10.4513173778156,3.25125370400146,9.46136414159713,1.95846153138371,4.14467247905592,26,42.2204569491555,17.5734328363526,-3.22588163466761,3.48345123192884,-0.0092750381886628,0.202738721447211,7.03360702634615,7.03360702634615,88.39,17.8989271850007,17.9424175394609,11,18.0263287594457,17.7851826265269,9,5.49599974112635,10.0434838808761,0,0,35.1149063453678,5.554395796726403
28,39.4492124638422,0.369391628317167,39.712661754228,12,0.0990434644840064,2.09252115135988,0.364482381420624,44.1316481578558,13,44.1645746646808,39.4086532500371,121.168896718802,3.88038239900526,2.2545374629668,2.2545374629668,19.2270833173142,5.81452016202659,88.39,6,5.82971130676389,10.3225161944324,3.14508706395163,9.51247764722932,1.95780570191818,4.14386940801866,26,40.0676837065057,17.4670127947043,-7.10458454723582,3.46525758560917,-0.0061899006529678,0.204623658710948,6.52537028544149,6.52537028544149,88.39,17.8813020942679,17.8586200086158,7,18.019545413765,17.6893587070839,9,5.49574886002333,9.11590213040179,0,0,32.7054534121039,5.7447274948966935
29,38.9510677531535,0.418147589372427,41.9355167181047,12,0.0859372726038141,2.09405637219457,0.369771245503556,43.9265681734014,14,46.83079290101,44.1954141785319,121.168896718802,3.88092434725579,2.33602634055712,2.33602634055712,24.0247010497654,5.81654690478519,88.39,6,5.83146279325384,10.5806005578359,3.27056258348362,10.1016528204686,1.95838114516179,4.14496971191277,26,79.2094291863715,17.966274798009,-7.62412846385806,3.49229983151038,-0.0116616960611935,0.22161903038107,7.06477861230655,7.06477861230655,88.39,18.3339494588228,18.3634504242967,8,18.4704284382636,18.1922058468535,12,5.49753425441705,9.71646702122101,0,0,36.0608649168907,4.897223385116559
31,34.7082552489704,0.293456904274532,33.8163805082052,13,0.120744160442093,2.09956922025163,0.324370662471336,39.9630449452776,9,38.782643772461,34.8091119488618,104.383367170671,3.89093226833589,1.88574475353456,1.88574475353456,8.46094126804307,5.80583946194959,75.5,9,5.81560889687341,5.36701359421923,2.86064823915247,7.57702646435446,1.9707110064888,4.15301729280742,27,17.9358889286687,15.6051262570532,-3.12279530282764,3.4727867298699,0.0083834699425029,0.154139264137999,5.6822607817575,5.6822607817575,75.5,15.9043171905746,15.7525010211169,7,15.9203193020619,15.7055409198366,5,5.4906325942886,9.69666856676199,0,0,36.3992238329167,5.150580586203101
27,37.3451266898908,0.361124329809855,36.9201882387052,12,0.10936921037421,2.09188505279968,0.386682887411976,41.8433125600673,12,41.3263735236923,35.0791643472844,121.168896718802,3.88067115467724,2.2302890549203,2.2302890549203,10.2294079141267,5.81579013127142,88.39,6,5.8307172211483,7.96886882703109,3.18990772550644,8.78425196391431,1.95497690345384,4.14329334805946,26,92.2245319141488,16.7143296725823,-6.79517005596653,3.44380850494184,-0.0037913081684956,0.196136971611671,6.84892460811135,6.84892460811135,88.39,16.9863013259707,17.0057197299821,9,17.0826185931948,16.8864458343711,7,5.4922988443208,9.8992470218357,0,0,31.1298414571902,6.045757490560675
27,34.6919405383587,0.387761505861826,34.3804002426809,12,0.110553330231632,2.0918104571356,0.419082246342798,39.659290691162,12,39.2301209786209,33.9303991936873,121.168896718802,3.88059914591982,2.1962270852273,2.1962270852273,9.40690458533367,5.81592037013696,88.39,6,5.83076636967653,8.29301685809196,3.15121265224386,7.90998580600271,1.95496589898074,4.14330559463144,26,78.0361822474884,15.8843768240674,-6.90109361754188,3.44399923247201,-0.0037913081684956,0.246890931869422,6.48232737555915,6.48232737555915,88.39,16.0248743414196,16.0405799734609,12,16.0494190169034,15.9891817923083,7,5.49296260567331,10.076353754084,0,0,32.8966428862832,5.939302159646388
24,41.9153658705801,0.44923593325268,44.3121679470925,14,0.0860249536033771,2.093128232789,0.440039201649475,45.7641823556835,15,48.0812415215967,46.6232507954769,139.179647401832,3.87739387815855,2.18308120703909,2.18308120703909,20.3904077266311,5.81295945627786,100.42,5,5.82717703850442,8.1505426181553,3.13132463433422,9.76226468259121,1.95076114695361,4.14349598235174,26,53.0699627808432,18.5237094866832,-5.93803299135467,3.51455642875028,-0.0134200586594898,0.288091912320535,6.14960334659494,6.14960334659494,100.42,18.9871326418487,19.0440599829949,5,19.1863051518778,18.8107761714626,12,5.5311575259195,7.97050605258558,0,0,41.3191303623079,5.563837352959244
26,42.7188205560387,0.506285162784484,45.2283898086118,14,0.0767390456172651,2.0945533137629,0.425985267669067,46.9263455622583,17,49.5926289744305,47.4480953350209,139.179647401832,3.88091326058825,2.43518978295704,2.43518978295704,21.2449531595527,5.82040785974195,100.42,5,5.83459495870091,8.80588815744381,3.39629040733975,12.1306861638914,1.95299938916545,4.14501359713761,26,48.6577186637579,18.4660005530715,-6.35479010655712,3.50591594345058,-0.0143421099848814,0.289902185317223,7.34479000091718,7.34479000091718,100.42,18.8926982166491,18.9475442806031,5,19.075305805851,18.7334545518119,15,5.53219881428525,9.29620790112497,0,0,44.8826981156039,6.958607314841775
25,41.6943924329726,0.497611032898519,44.6942801306409,14,0.0832369621693857,2.09333860058524,0.420020915744639,45.5202972950144,16,48.4107844963299,46.9064165713368,139.179647401832,3.87909988298095,2.23996457259893,2.23996457259893,22.5205691395414,5.81722597240178,100.42,5,5.8314054280578,8.21835142630258,3.1563508069,10.5996750661261,1.9502296458392,4.1438636807071,26,48.1482543531461,18.5230814268198,-5.9903777765579,3.50428194385138,-0.0135715975007262,0.306355000010344,6.61224028779264,6.61224028779264,100.42,18.9654287767228,19.0240691255447,3,19.1573210437341,18.8006081686592,13,5.53170399248943,8.15780052291058,0,0,36.4352752945844,6.3872161432802645
25,43.4152730506744,0.501900473694233,45.5212473603952,14,0.0857101370105555,2.09250978605232,0.427495509579697,47.2687489891768,16,49.2717023343169,46.796797913986,139.179647401832,3.8799703473018,2.23996457259893,2.23996457259893,19.5788011002938,5.81700852102759,100.42,5,5.83139452674303,8.0856034510842,3.14485265507416,11.7208125412605,1.95040525628255,4.14374707833975,26,57.9513643605223,18.5488125617282,-5.98202515215981,3.50267011857931,-0.0092288235237721,0.309742238104294,6.61224028779264,6.61224028779264,100.42,19.0050093962216,19.0533282598465,4,19.1987977311555,18.8281240590706,12,5.53170399248943,8.04907890688431,0,0,36.5878565777136,6.096910013008056
28,38.5789003814412,0.444486409450311,39.4183903756435,12,0.098616495920139,2.09215283495727,0.449079559443191,43.5357736152754,13,44.138609574966,39.2245209942603,121.168896718802,3.88192129242423,2.26834921038088,2.26834921038088,17.645550540995,5.8170264558646,88.39,6,5.83217286640536,9.17972586048074,3.18732284335097,9.60369789806523,1.95766820803159,4.14404785822428,26,31.1139684612,17.3136516755411,-7.21379390726828,3.46555426729412,-0.0057570408401748,0.278666881199723,6.60116699146362,6.60116699146362,88.39,17.6312003257991,17.6498153505513,12,17.7428134106741,17.5088191922331,9,5.49611419443037,10.0779606583151,0,0,34.2331632263018,7.397940008672037
28,37.6682475381126,0.375560677556301,39.5529433768222,12,0.0945166876968622,2.0926470541677,0.366155099386156,42.5386717581582,13,44.1611551074529,40.1090441295904,121.168896718802,3.88134305807518,2.31448959758297,2.31448959758297,20.5175703492164,5.81692692596116,88.39,6,5.83185604724767,10.4863711917841,3.2475141513087,9.50368307660645,1.95763780967008,4.14412241221664,26,43.3250802328657,17.5407937232435,-7.15720155604234,3.46739375364005,-0.0086976315663807,0.209039317389289,7.03360702634616,7.03360702634616,88.39,17.8467842332839,17.9021570845353,8,17.9695477837021,17.7488146021235,10,5.49599974112638,9.93676942443404,0,0,32.4435736261565,5.543633966870957
24,44.4702134613894,0.498648529562438,45.4876161273347,14,0.0883004198000314,2.09175610488989,0.503456693911264,48.8677574246784,15,50.02453547785,44.8538054306793,139.179647401832,3.87892296756504,2.36204119099647,2.36204119099647,19.5757077220877,5.81467998785884,100.42,5,5.82914722918461,9.65524909014015,3.30120463549596,10.5803624840749,1.94988371262657,4.14328854392131,26,91.35622799521,18.355783777735,-5.67322920692776,3.51378187124374,-0.0047713117850792,0.361490413292376,7.16310147405655,7.16310147405655,100.42,18.7536004206391,18.8212633874687,5,18.9316808139462,18.6156933338181,11,5.53175878398383,9.02741176805627,0,0,34.007421235148,5.892790030352131
28,39.3651574327061,0.426333875927992,42.7174076391537,12,0.0859673143291468,2.09395705442434,0.409880780254402,44.1348463067619,13,47.2722220138232,45.169395226303,121.168896718802,3.88063973763286,2.33655592058377,2.33655592058377,23.3647989863397,5.81579849140336,88.39,6,5.83070504824928,9.42229972972339,3.27155657601747,9.45817480267212,1.95834682918701,4.14487514676953,26,34.7763626413111,18.3730692280627,-7.54141895859371,3.50786906594379,-0.0116616960611935,0.256484833427933,7.06213515575058,7.06213515575058,88.39,18.8034037859153,18.8385231007885,8,18.9732195337511,18.6333350305658,12,5.49632102793631,8.76346877840362,0,0,37.9669439968384,5.795880017344075
31,32.9882979152906,0.258285546077373,31.9085689117876,13,0.123195894785218,2.09938233441598,0.288830457128083,38.2221431134244,9,36.7857317164936,32.1139236673051,104.383367170671,3.89023526767361,1.88344639549161,1.88344639549161,7.17666211298367,5.80504573164109,75.5,9,5.81478518164102,7.4709162209088,2.85460345663199,7.59246932750267,1.96939112106993,4.15247942114111,27,9.56214932550352,15.0946137694291,-8.24798282619409,3.46282542312995,0.0091643295322671,0.134164964836604,5.64124652285205,5.64124652285205,75.5,15.3321757829287,15.1611588250507,7,15.3008000217622,15.1549582153993,5,5.48892458751495,9.46220590794515,0,0,33.6635316377558,5.197226274708024
32,34.100136112545,0.289146623585039,35.3766297856776,13,0.103707568408682,2.09988921613502,0.285290152754146,38.7815182929679,10,39.8287742061315,37.4621020225734,104.383367170671,3.89055239760866,1.92027920966464,1.92027920966464,12.3186716812072,5.80573480263342,75.5,9,5.81529091974169,7.28840106426659,2.88596661241404,8.14670007950943,1.97061514878725,4.1532061972434,27,22.334098635777,16.5138286290751,-8.77171161845964,3.47865764905633,0.0071873899667333,0.147623816399402,5.73219650379775,5.73219650379775,75.5,16.8919228502191,16.7613380466216,7,16.9493105591769,16.6650558427392,8,5.49527233594241,10.2148897766514,0,0,36.6926179399509,4.522878745280337
31,33.2271579679094,0.303408458190659,33.9168364610293,13,0.103750910617322,2.0998383859168,0.32183091992961,38.47699776103,9,39.2740982303122,35.7368280291263,104.383367170671,3.89042270922336,1.92056116758134,1.92056116758134,13.6650075780083,5.80553600589271,75.5,9,5.81509181625419,7.7860111077165,2.88558700105381,7.47265967809776,1.97051932601402,4.15316276486308,27,89.2307025652141,15.9390385221752,-8.64656229879538,3.49028578427563,0.0071873899667333,0.146877828400868,5.72034328044433,5.72034328044433,75.5,16.2367164425924,16.0976875547302,7,16.2510784254613,16.045500975586,8,5.49294497544774,9.28766624601976,0,0,38.3754895456211,5.769551078621726
32,34.8531738426354,0.423817243208198,36.4897225796293,13,0.0997588878773194,2.09991777308681,0.433023687022547,39.1874360350847,10,40.7186399055544,38.5349699778295,104.383367170671,3.89130352988507,2.17916057887055,2.17916057887055,22.8625091494985,5.80689324653704,75.5,9,5.81644960402097,9.08279209065799,3.09812012434673,8.26701229429542,1.97003991987355,4.15336925527127,27,29.1032515463838,16.7156737216223,-8.7035591020631,3.47974197199114,0.0070673736139744,0.238141230042738,6.52081793661177,6.52081793661177,75.5,17.119567987421,16.9806465663089,7,17.188225629989,16.8755291978978,9,5.49565006609872,10.0113877095706,0,0,34.1713419109731,4.522878745280337
32,35.8008961172635,0.425648899596966,36.9721530278381,13,0.103297614591051,2.09965997635001,0.436049600911845,40.4237168749171,10,41.3580711015275,38.4723834069589,104.383367170671,3.89175519794987,2.17916057887055,2.17916057887055,16.8115851750809,5.80692630118365,75.5,9,5.81670529961344,9.50160854512928,3.06332030596185,9.3875369829084,1.9702131107813,4.15329963387691,27,30.7399378621402,16.7267763734021,-8.70428532962241,3.47851724204426,0.0079057526624648,0.241603606196169,6.52081793661177,6.52081793661177,75.5,17.1342661902711,16.9916153824939,7,17.2026043392938,16.8866047071302,8,5.49565006609872,9.91634935914452,0,0,34.265240334929,4.522878745280337
24,48.0951022326159,0.503238936714493,47.9329797315713,14,0.0908447243955066,2.0922558099583,0.513184579997442,52.5378044912513,15,52.5135729373047,48.6451098138942,139.179647401832,3.87934865667996,2.36204119099647,2.36204119099647,19.5969874135825,5.81463312665079,100.42,5,5.82925215501419,9.59591327636405,3.30621439311088,10.544611127264,1.95150960755201,4.14383743422529,26,87.1524700378837,18.3804798756879,-3.33882392074801,3.51750504808688,-0.006118764291786,0.352572636649139,7.16310147405656,7.16310147405656,100.42,18.7918661424246,18.8509142643407,8,18.9727278117153,18.6428444818778,10,5.53175878398381,9.13931712071731,0,0,36.6902927743006,5.935542010773082
25,46.0410913085252,0.532413493135552,48.5412445033166,14,0.0807674415250543,2.09325706699376,0.465247838625333,50.4628575537567,16,53.104442700125,50.0192362313158,139.179647401832,3.87848631928311,2.38984813376807,2.38984813376807,21.3766178650958,5.81428621059178,100.42,5,5.82873771910147,9.73232576749488,3.32530237250068,11.1805015090892,1.95134584516714,4.14413542195766,26,96.2731996754206,18.9532381124584,-6.12545364976183,3.51961829839408,-0.010421966639918,0.345509490492421,7.19298805431951,7.19298805431951,100.42,19.4212388177022,19.4789610361246,5,19.6235028829719,19.2434555514791,13,5.53188181220214,8.80714961117648,0,0,37.6309242753566,6.251811972993799
24,46.2114260957805,0.484784002320561,48.8134695676217,14,0.080793976901747,2.09313356134136,0.481041184456907,50.6474587763681,15,53.4166541668249,50.3564515886327,139.179647401832,3.87819616767853,2.39049541269859,2.39049541269859,24.3662144409695,5.81352178551301,100.42,5,5.8279669438133,9.73950196014065,3.32620039268517,10.5179062826225,1.95126266979161,4.14403996917039,26,99.1406047518069,19.0732820654708,-5.93072337821076,3.52533519877887,-0.010421966639918,0.327851070432783,7.19114040271397,7.19114040271397,100.42,19.5583632824911,19.6180549560467,5,19.7697497771934,19.3730950389568,13,5.53171601979282,8.20884235362343,0,0,39.5549001754214,5.756961951313706
26,47.1967577529583,0.548875054732638,49.9780655380244,14,0.0725489231451442,2.09456508418728,0.472923787171652,51.9671552475998,17,55.120758729739,51.4541722113519,139.179647401832,3.88178194536237,2.58204942329366,2.58204942329366,25.393223606862,5.82102116841274,100.42,5,5.83545301757578,10.397320129293,3.53130322404448,12.8717530753109,1.95338525682395,4.14558186760042,26,94.6743137568366,19.0254570112449,-6.3197278905768,3.52155139627661,-0.011529478992992,0.331812416821401,7.71051975127073,7.71051975127073,100.42,19.4720143703289,19.5308870414209,5,19.6667445328916,19.3053887540651,16,5.53275693447193,9.53312964923881,0,0,43.146385237528,8.0
30,40.5242923978605,0.496398828577635,44.0413960312754,12,0.076693175081904,2.09528030953292,0.396469962528409,45.634340428624,15,49.2101332450753,46.3300262203772,121.168896718802,3.8841903019564,2.61360437272611,2.61360437272611,26.5390161690513,5.82318034824301,88.39,6,5.83810293085623,12.0904853057966,3.58821406250405,11.8091547052838,1.95933831071182,4.14641243573559,26,124.753448634681,18.2090627464501,-7.99521079124226,3.49542136766065,-0.0118003227985852,0.222436884432345,8.424317108596309,8.424317108596309,88.39,18.5619852878368,18.5987183055041,8,18.6967164578776,18.4314773906995,15,5.50226261223125,10.4467195862537,0,0,41.5712336262079,6.259637310505756
27,35.4584273360512,0.395919079162074,35.9218481191427,12,0.105426745819386,2.09231636091756,0.413567029364754,39.8741860797506,12,40.238331675145,35.1079711142693,121.168896718802,3.88002334773084,2.23028905492029,2.23028905492029,10.7001566513614,5.81582487278928,88.39,6,5.83045418302584,7.57565631578402,3.19256402773027,7.6537768254189,1.95492610280686,4.14337902601865,26,78.3708403009622,16.6865019978612,-6.84969151267416,3.44815610217833,-0.0074356202265338,0.257965580568053,6.84892460811135,6.84892460811135,88.39,16.9324444469338,16.9704003026967,8,17.0238366883363,16.855152513442,8,5.49229884432078,9.3331454584703,0,0,31.2421399877019,6.050609993355088
27,36.1541115788068,0.403842686961727,36.5868821123514,12,0.104088040628961,2.09184591237346,0.426542285996122,40.7648676239128,12,41.0856075733774,35.3120584971223,121.168896718802,3.8831182452088,2.23228595465639,2.23228595465639,10.6550549988274,5.82002040995573,88.39,6,5.83494540279823,7.57945461618953,3.1954065135242,7.63284290182932,1.95482378143594,4.14351812782558,26,83.5257838191665,16.7288626421072,-6.86919962702709,3.44785021037771,-0.0040066111321389,0.258103520138169,6.85990774001652,6.85990774001652,88.39,16.9615719326755,17.0058063532176,10,17.0524388635087,16.894010675901,8,5.4939595723708,9.59824942960991,0,0,33.2490844578732,5.889410289700751
27,37.2576679855321,0.393321202614878,36.658537054443,12,0.109074109765944,2.09280371723642,0.418215352939993,42.0331160735913,12,41.3304908248584,37.9179912111247,121.168896718802,3.8804396560809,2.2302890549203,2.2302890549203,10.3809126946714,5.81577914561276,88.39,6,5.83055234917572,8.40899813385708,3.1951113650741,7.77835418570585,1.95600280141658,4.14391630280689,26,73.5807394253329,16.2058481172107,-3.05653903027562,3.4755553823569,-0.0083800351286507,0.247219893620404,6.84892460811133,6.84892460811133,88.39,16.3718696101356,16.402684310765,11,16.4156652498,16.3314202971514,7,5.49229884432079,9.68416005447738,0,0,33.7417937521793,6.008773924307505
27,36.8114870638063,0.37973656560625,35.7869154784257,12,0.111090198931021,2.09218640060216,0.401987743224947,41.2139019085553,12,40.115417928001,34.2855385939452,121.168896718802,3.87907139255251,2.19961421583092,2.19961421583092,9.68633838875031,5.81341936036721,88.39,6,5.82831313241548,7.4178591608385,3.12396511651369,7.66979574536326,1.95514177202837,4.14312922711044,26,72.9632476291203,16.5166939928805,-6.80807844680735,3.44327892670075,-0.0046512500892248,0.223954706812187,6.05031813149528,6.05031813149528,88.39,16.8476794840221,16.8186914884082,7,16.9479208365782,16.6935401111327,7,5.49110563302912,8.51208351098131,0,0,31.5032387634003,6.309803919971486
28,36.8178491882623,0.396629962399414,38.2181507913524,12,0.0948630583449304,2.09376289501069,0.381115765234295,41.4250689482269,13,42.8699880990218,39.1166979419935,121.168896718802,3.87959914525767,2.25133568857542,2.25133568857542,14.2501025690704,5.81543862364172,88.39,6,5.83005644148214,8.19921742064905,3.21151464876339,8.24889875998062,1.95590063698104,4.14420848206333,26,118.802957909691,17.0434546866758,-7.2751249065203,3.48724673184987,-0.0113158505944252,0.202956384868319,6.8773384718708,6.8773384718708,88.39,17.3156989306143,17.3451596180918,8,17.4118902609174,17.2208725353332,10,5.49676301686904,9.48520572965759,0,0,34.8729964997284,5.966576244513051
31,31.1291989008529,0.245308207964292,30.4545324954224,13,0.121122175946141,2.09958922659715,0.27507238069165,35.7652193305083,9,34.8258217710929,31.7786016040908,104.383367170671,3.8896140463124,1.73580055272244,1.73580055272244,6.84705242411591,5.80460958587881,75.5,9,5.81412414361775,5.59032306629514,2.74652912796057,7.70245509692679,1.96958521943357,4.15243572546183,27,9.43237654398328,14.6072220364282,-7.95276768224091,3.46316359575223,0.0085186152634163,0.124656930778083,4.11973275516882,4.11973275516882,75.5,14.8621157416254,14.6010833137687,7,14.7904381508696,14.6315613597242,5,5.48783216325492,9.86082264247077,0,0,32.3184005430505,4.522878745280337
31,31.1643558161568,0.262321556132402,31.3601550502592,13,0.113889203535103,2.09963352848223,0.280403279798821,35.7443326970914,9,35.8490519033681,32.645826446183,104.383367170671,3.89043179097026,1.87938524157182,1.87938524157182,12.4062291058117,5.80577715046298,75.5,9,5.81527845363471,5.13566054758505,2.85174319220367,8.16319833921197,1.96883979387563,4.15268892043435,27,25.1978161245919,15.3067145001868,-8.22957927878313,3.46436041796065,0.0081859610425141,0.131172253962909,5.62731081166064,5.62731081166064,75.5,15.5511062185102,15.4175063594573,7,15.5472990038592,15.388612988319,7,5.49140163484899,9.09860049380209,0,0,31.9386166081703,5.100179497572904
25,44.7694460748524,0.453002270908305,47.2539055358434,14,0.0783298831318575,2.09334837401139,0.449831713039022,49.1881283804236,16,51.8021928926096,48.3355250304463,139.179647401832,3.87993221550288,2.39734908775191,2.39734908775191,33.8845119893651,5.81781208366008,100.42,5,5.83222651096667,10.6260563370401,3.32861667424322,11.9043180417552,1.95076677795165,4.14441176310075,26,131.451645678739,18.5862784835297,-5.98368861064207,3.52032611340463,-0.0105802019326311,0.271403190342776,7.19926249088949,7.19926249088949,100.42,18.965118077081,19.0380914800549,3,19.1331781805734,18.839769058052,14,5.53226235127086,9.02908471963335,0,0,34.2290680294759,7.221848749616356
29,41.4624665997917,0.473857941702741,45.6389931202095,12,0.0831829972560538,2.09414241529169,0.402985364976452,45.9397435989583,14,49.8596287429798,48.0335939969758,121.168896718802,3.88235657011273,2.34813212685717,2.34813212685717,29.7440755003457,5.82001189372739,88.39,6,5.83491011155214,8.79505548755622,3.27729350545179,9.45205359619782,1.95809491761792,4.14524446382485,26,87.6063068240509,18.7563079731186,-7.48827619838027,3.49412779774418,-0.0116920376289829,0.256139961307974,7.07663049871263,7.07663049871263,88.39,19.2165210056718,19.2550210172166,6,19.4052094139681,19.0332641075502,13,5.49816701614726,9.55329867006637,0,0,30.8733710214193,6.337242168318426
29,40.7816356568753,0.482605765656345,43.7749105962388,12,0.0856529186970186,2.09336158898645,0.401615872535738,45.5828938297933,14,48.3705055113922,45.1795521591822,121.168896718802,3.88322564882506,2.34813212685717,2.34813212685717,22.8631712621223,5.81981238878556,88.39,6,5.83490956565357,9.36591985547711,3.27556799903444,11.4202685568274,1.95817787934566,4.14512708326356,26,38.0450819816465,18.3304041114358,-7.58957088939595,3.49206128804168,-0.0094844901122552,0.269389418374337,7.07663049871265,7.07663049871265,88.39,18.7404064218516,18.7673025718232,7,18.8992378965686,18.5764909782407,12,5.49816701614723,8.84102553357758,0,0,33.2468263160932,5.609064892896621
28,35.8584050643893,0.416032133701943,37.6791443140774,12,0.110358521598692,2.09332913109663,0.388714607651588,41.6300622803722,13,43.5162250171866,39.5019730894709,132.168784606408,3.88016515854926,2.35575376292218,2.35575376292218,22.5333058919341,5.81533276180563,97.62,8,5.8302434555544,9.9731360890185,3.29206227085776,10.9145120896344,1.95773744904426,4.14448801553758,26,84.8594832988865,17.2055244652022,-7.38602390568963,3.48802850088124,-0.0391212572387991,0.171482032402869,7.08462297783164,7.08462297783164,97.62,17.5141712880053,17.511540348708,8,17.606035126226,17.3856640727579,13,5.50369748067846,11.7455744947119,0,0,35.0899309181134,5.987162775294828
