F03[C-N],L1v,RNCG,TPSA(NO),P_VSA_p_2,H6p,SM15_AEA(bo),Tp,HOMT,TPSA(Tot),SpMax_B(p),H4s,SpDiam_B(p),L1e,Eig07_AEA(ri),SpMax1_Bh(i),VE3sign_RG,Eig07_EA(ed),H7v,RDF145s,SM02_AEA(ri),SpMax1_Bh(e),SpMax5_Bh(i),F06[C-N],F01[C-N],DP15,Eig12_EA(ri),H7u,F07[C-N],L1u,DP17,SM1_Dz(m),nPyrazines,CATS3D_09_AL,SM1_Dz(e),RDF015m,J_H2,HTu,Eig15_EA,VE1sign_B(m),O-058,Mor16e,SM15_EA(ri),Qneg,MATS5e,R4e,R8e+,Wap,nS,GATS1e,SM12_AEA(dm),RDF125i,RDF150i,F07[C-S],S3K,TDB03s,alvo
15,40.9278056762081,0.111169157848155,87.53,122.394117853702,0.512926621110397,1.9492328217144,45.8462261240354,23.78645788,87.53,3.88940317391876,8.22098795341832,5.81368944132382,40.1622230496905,2.90915853180656,4.19620480452341,-8.60041028695184,5.80968920509455,0.31178613917648,38.0406972742252,5.80968920509455,4.1520033151725,3.49389045438289,13,11,17.2502123821,1.19741583344367,0.908941863144293,10,39.8229103888932,17.6199642826396,1.26276987483439,0,4,0.956395669370482,13.2744442235312,66.5817062381907,35.8059109088458,1.0,0.156929453117956,2,0.562572525842768,17.1666366882421,-2.67969999089837,-0.119795599985026,1.29263467545688,0.0158096095837603,76402,0,0.715251143724236,8.42845325744775,12.3531442726865,5.15816713888071,0,5.45268061758881,11.5263002767198,5.350665141287858
15,40.0398636177422,0.0963391729421129,87.53,122.394117853702,0.354647456042637,2.03185888698861,44.3010090633254,23.78609802,87.53,3.88922086125746,12.5669720911672,5.81352319516937,41.8180687023627,3.00645887209071,4.19673457395776,-9.02178842480015,5.90349006326854,0.19809549686475,40.8429293521343,5.90349006326854,4.15251528265014,3.51944619700617,14,11,16.9731311289317,1.21789411413621,0.581361043958781,10,41.2207457253654,17.2523082749436,1.1989100099835,0,4,1.137897102331,15.0178747884078,72.4925797733121,37.3808545953558,1.0,0.155469768890429,2,0.80345395727304,17.3984443209115,-3.09220000728965,-0.0534895231553038,1.43821624134512,0.0158491631718658,91838,0,0.615679561569662,9.03862092687771,18.8651050940153,18.192281224153,0,5.78077953145666,12.1444615288397,5.367542707815276
15,42.8779365826156,0.0964046439942992,87.53,122.394117853702,0.353989498418714,2.03189891302727,45.4784948799645,23.79758676,87.53,3.8891833978542,12.9749882613834,5.81346864623789,45.1286500885615,3.00725605282004,4.19671771802442,-9.02967846062117,5.88582086960403,0.22456639232119,64.6276137069745,5.88582086960403,4.15249387164481,3.53124549293129,13,11,17.9726294987723,1.21883183609373,0.687004465872646,11,43.6437671649797,18.408386616801,1.19891000998348,0,4,1.13789710233102,15.0082197941727,72.6925202412189,37.5168758637352,1.0,0.158514637054872,2,0.8599708929992,17.3780915815213,-3.09010000899434,-0.173138693427774,1.44692147992466,0.0167622458516855,91838,0,0.615679561569662,9.0386172760082,18.9071984189449,13.7364056823798,0,5.78077953145666,12.1658519393288,5.521433504406157
15,43.6410507070662,0.0849395497354287,87.53,122.394117853702,0.371371277030618,2.34470524810927,46.7520709654115,23.78609802,87.53,3.89010114906234,14.184926351288,5.81453848678124,45.6639557795894,3.29824033414318,4.19733999841026,-9.52330807688962,7.12159812368595,0.240675290839326,51.0873383049253,7.12159812368595,4.15326680946537,3.52430784079861,15,11,17.6986734935142,1.38674303648955,0.641416194990607,10,44.2721618722799,18.0503293156021,1.48618494393478,0,4,1.40061631062745,16.7908042063511,84.5561055289318,39.3605659375552,1.0644192198189,0.154586487952443,2,1.23863422217387,17.6536771931942,-3.50720002874732,-0.0100122024765798,1.54333859297909,0.0147960140697121,121786,0,0.598167791528649,11.2947465223127,24.8008490598675,19.9747809972965,0,6.65416839615003,13.8917872479283,5.681936665037238
11,23.9605387320833,0.139306338433438,97.34,128.921157158449,0.156614694354008,1.66975062184071,27.0936616632676,19.56969244,97.34,3.87215331650521,6.02008043342512,5.8114993688159,24.4625071695229,2.64052094587666,4.18432066557131,-2.87873548080045,4.71661643116515,0.0958129327664825,3.82351187580969,4.71661643116515,4.13485622341576,3.3575084780042,11,12,12.8440111741185,0.679751801826549,0.324770186851983,8,23.6745732357189,12.6307439002565,1.14272486328644,1,2,0.954087354568743,9.5638284396743,48.7479708644253,26.4420488832438,-0.286548873095475,0.170788596415292,1,0.724078504529155,16.8619621548268,-2.44209998473525,-0.118397798606589,1.25935207517044,0.0224811217855081,24583,0,0.756605903925589,8.37653351406078,6.45035823459476,2.59919097378861,0,3.85207300731059,13.5101661014491,5.36251027048749
11,24.5691949265137,0.148003136128507,97.34,128.921157158449,0.202191500051465,1.66786657637627,28.8447181667436,19.56969244,97.34,3.87193075363286,4.57001312572064,5.81125322650018,23.9917881014469,2.63313922626519,4.18426002540256,-2.87766150968227,4.67894940078546,0.100026099334348,4.46854579632798,4.67894940078546,4.13475133881326,3.35592306185825,11,12,13.049553206635,0.679739285094788,0.324775268789374,8,23.8022562030946,12.9238945851021,1.08380317301439,1,2,0.797507195884137,9.41620522999929,46.2444377247206,26.5495944220257,-0.28803009272022,0.169213109519048,1,0.553476121494116,16.8213890008838,-2.29859998822212,-0.173520598189247,1.23633724814685,0.0227798079749822,22050,0,0.919415633985894,7.63818964974791,5.71612880057871,3.19522298983267,0,3.8542803918199,11.0259043480088,5.333482019445119
11,25.3237376612035,0.123533899455079,97.34,128.921157158449,0.161579701926792,1.72286732826895,28.1257865316145,19.56969244,97.34,3.87211114507542,9.01646573589461,5.81145934094929,26.8713956888978,2.67529287877353,4.18474817547341,-3.08779387280188,4.98795979456423,0.0938043117897388,20.8624846708156,4.98795979456423,4.1353093702134,3.37652497919771,12,12,13.0306962882697,0.952073082954551,0.299991808071076,8,26.0060790217953,12.7960846834934,1.16623978400868,1,2,1.10243829350166,11.189133000684,54.3523635178936,28.3520811200545,-0.284054902075897,0.169947886497873,1,0.883983531089493,17.1500547458567,-2.75390001013875,-0.0736285391550356,1.43465436818924,0.020083113388175,30147,0,0.671650739118436,8.62098581986572,11.9913481104667,7.89520999038762,0,4.30364958984892,13.1479421361218,5.281498311132726
11,27.5124249723609,0.123628172649771,97.34,128.921157158449,0.162365785581055,1.72624014124508,28.9870902000429,19.56969244,97.34,3.87206966876579,9.98682663570059,5.81140586599502,29.4291945760448,2.67549888934611,4.1847310055167,-3.08671513333889,5.00263116471281,0.114102344599324,69.9226633610125,5.00263116471281,4.13528572637701,3.37795497299685,11,12,14.1772388700515,0.952075687917982,0.401684341476673,9,27.9095615739152,14.1117552928392,1.16623978400872,1,2,1.10243829350164,11.1908207203904,54.535888341441,28.5186454834397,-0.258471441703616,0.174228824995034,1,0.884098086169766,17.1238876960862,-2.75180001184344,-0.208852553728422,1.47456875162093,0.021959968432238,30147,0,0.671650739118436,8.62092955406174,10.5251226043611,6.73668204791965,0,4.30364958984892,13.1765066793832,5.958607314841775
11,27.2513996596697,0.107355865937632,97.34,128.921157158449,0.157027746496187,2.0,29.7644218876704,19.56969244,97.34,3.873050844848,11.3317725842374,5.81247834220892,28.8735271963859,2.96150972475825,4.18530770578131,-3.2982354961774,5.70175287829319,0.117034467466861,37.44829637876,5.70175287829319,4.13605424467827,3.47012131667029,13,12,13.6488291178219,1.15686642025533,0.349084614363718,8,27.7323847295995,13.4711985946691,1.46177282229578,1,2,1.3734623823045,12.9620624181601,65.9744857186037,29.992503029902,0.0,0.167530709865459,1,1.34523535835502,17.4668673148898,-3.16890003159642,-0.0171714026492101,1.54306536644848,0.017689809780633,40975,0,0.6485659460606,11.2013058383255,14.7643916879279,9.27312332789834,0,5.16794464668146,15.401564733997,5.042871802323187
11,26.7277615170787,0.123020180351105,97.34,128.921157158449,0.180034600932836,1.88421308352703,29.5992400472743,19.56969244,97.34,3.87274577813731,13.0196010141273,5.81211967277179,27.3503099966396,2.81751766350705,4.18473870136315,-3.08832605469281,5.48143772846791,0.110033584332844,64.8338079322987,5.48143772846791,4.13538020541474,3.37652497776764,12,12,13.4220369530997,0.952077511462652,0.301705785245481,8,26.1754888734622,13.2403738755468,1.35353870437991,1,2,1.16978500478867,11.1850827102071,57.043258230268,28.2686215983822,-0.165750644474172,0.165165472915757,1,1.10498371536035,17.2281457919613,-2.7654000017792,-0.0473303968881077,1.48250301053995,0.0200413135726827,32716,0,0.676569870753517,8.62102805882237,7.20324345479329,3.7605796554112,0,4.49050747590189,13.6064580343311,4.9503943874050265
11,25.3411980498604,0.144024388622942,97.34,128.921157158449,0.166978994395512,1.66786657637626,29.2007062475944,19.56969244,97.34,3.87181230063188,4.70038542153165,5.81113688629105,27.4690923995726,2.64182490555262,4.18461570523445,-3.09003451225954,4.67894940078547,0.0958876372497963,7.78640467379138,4.67894940078547,4.13510020430028,3.36721535032978,11,12,12.7858861010585,0.679754665421681,0.407226151280787,9,27.731957641578,12.6056004207912,0.74488537596436,1,2,0.729479109807328,10.4081499875878,46.2444377247206,28.4981693306438,-0.288030092720221,0.165987194281914,1,0.611871924564073,16.8562834934837,-2.36209999024868,-0.161923150098817,1.36405103377932,0.0222712007944165,22050,0,0.932907641873925,7.63818964974792,7.65109190059905,6.54860444393955,0,3.67331997278161,10.4938000835499,5.568636235841013
11,26.9560740939179,0.184532238023741,106.57,139.921045046056,0.187413566126299,1.6762099698216,30.3740061385809,19.56969244,106.57,3.87179440033667,4.80821127789211,5.81112158012367,29.3379133182671,2.64510929684034,4.18449774308736,-3.16001309738674,4.72564647679473,0.0774674265065246,13.9786341547655,4.72564647679473,4.1350185992864,3.36751996111355,12,12,13.5118053392952,0.679787169324939,0.331958614819387,8,29.3253511812166,13.4185115066302,0.856795472088271,1,3,0.84182577293132,10.3910498824738,49.591924124962,28.8392748851169,-0.279112821428548,0.168605981836931,1,0.480257623304062,16.8470500639799,-2.68299998342991,-0.0634604269553619,1.28167166214056,0.0219773435413441,24747,0,0.943162442516569,7.67974917321848,8.32125519928668,5.98547577122444,0,3.89763742808146,10.947264185482,5.522878745280337
14,38.4284212377476,0.0977605520379153,100.42,139.179647401832,0.432441560499558,1.9886459186502,42.2098159250438,25.1449628,100.42,3.87600046494289,14.4629404136583,5.8247431661214,39.803400471549,2.93584730754335,4.19071334757232,-12.0866796164672,5.74560199741264,0.274005127498952,42.0278303531995,5.74560199741264,4.14243457004813,3.48668303786693,17,13,16.8771841523302,1.21578267960654,0.80268034552781,13,39.580675791489,17.2029228923542,1.12862406273608,1,2,1.08031253149665,12.8512427779318,66.5216990079714,35.1937878746417,1.0,0.143658693987744,2,1.06681222288631,17.179308527188,-3.01860001124442,0.0647823174366787,1.31827100953022,0.0166138359073608,76402,0,0.657648526247231,8.83219529350133,19.1106138296535,5.32471935629925,0,5.15700892420949,12.9643512239952,5.701146923590294
14,39.6455801566194,0.0929478100131784,100.42,139.179647401832,0.4265662776581,2.16043821835585,42.0689129924345,25.13963216,100.42,3.87757817682958,15.4812502021436,5.82855423101921,40.9471585578895,3.10995190444752,4.19097079948892,-5.68601379962789,6.08413503579686,0.291578385591064,46.157601867291,6.08413503579686,4.14287960214159,3.4881133789886,17,13,17.4412400862235,1.32656890354593,0.79766481178366,13,39.6697284138599,17.8271166579929,1.34213346533409,1,2,1.2727336488967,13.0870757054619,72.1127637671199,35.1063781847727,1.0,0.0849870482576632,2,1.2105833169849,17.2491561092166,-3.17490001581609,0.17796619772825,1.37264042284698,0.0207280859036961,94018,0,0.629471782687592,8.83780885516455,17.3831186330258,6.3487835812886,0,5.57443283449733,14.9353439903589,5.235077015350112
14,40.264373049084,0.0967985314564983,100.42,139.179647401832,0.409254863250131,2.15461556103823,44.5218585223447,25.1487036,100.42,3.88051565605327,15.6477569224147,5.83163528352519,40.3888303983442,3.09752440700694,4.19067210101692,-5.65959177464841,6.09102740156653,0.214305243572816,31.503514427418,6.09102740156653,4.14273956970928,3.48657729643432,17,13,17.2216105417725,1.29152335610816,0.633928794340605,13,39.7182086717263,17.5707724348348,1.48473599643188,1,3,1.21348739669452,12.8791522671055,71.9199784110847,34.6618519683718,1.0,0.142101147140965,2,1.04114162262849,17.2631210720561,-3.04860000498593,0.0731792823297372,1.35270431411583,0.0252589098843411,94018,0,0.65925858955436,8.89015725995983,13.4732894062875,8.51117551226914,0,5.54478959975179,14.2988886883184,6.769551078621726
14,42.2975397298917,0.0977475994138074,100.42,139.179647401832,0.473079393254625,2.17305375675117,46.2885782584191,25.13963216,100.42,3.87876893832918,15.1259133151332,5.8286176526699,41.1924226014376,3.11982549364105,4.19068108532467,-5.65768724877486,6.13142869807592,0.32359867968602,50.9681123728607,6.13142869807592,4.14267384168471,3.48644506178551,17,13,17.8714185241595,1.2629734919958,0.802793025681708,13,39.9928433104993,18.3282552404972,1.48473599643191,1,3,1.21348739669451,12.881371750579,72.1447268969983,35.0985736360506,1.0,0.139100118893006,2,1.0081166508786,17.2060523802576,-3.01900000870228,0.106390206835388,1.33128022606589,0.0161719388358275,94018,0,0.65925858955436,8.83901346644378,16.0337064879118,9.55056611129561,0,5.69337739727182,14.3236145360404,5.723538195826756
14,41.1626371647203,0.0986923525887486,100.42,139.179647401832,0.475790271715102,2.16043821835584,45.2847954020302,25.1449628,100.42,3.878698246441,14.6037717937191,5.82866881412825,40.7223400420166,3.10551565239557,4.19067913393615,-5.69490043451993,6.08413503579688,0.313863007102775,49.3155647248217,6.08413503579688,4.14268620301659,3.48649533757078,17,13,17.5408234148185,1.32624678457606,0.789138567705945,13,39.8010769860575,17.9493882808285,1.48473599643197,1,3,1.21348739669449,12.9056079911773,72.1127637671199,34.9638687963185,1.0,0.11282501694638,2,1.04189283153518,17.2095293276636,-2.99010000005364,0.166063544526668,1.32769521623121,0.0184462886180271,94018,0,0.65925858955436,8.83780885516458,16.6064184191989,7.73434612531254,0,5.8480189407941,13.9194006308631,7.221848749616356
14,41.2147647518387,0.0945863660265337,100.42,139.179647401832,0.461653636519779,2.17305375675117,44.1733665071777,25.13963216,100.42,3.87811711494723,15.7044217151827,5.82835359939541,41.3239211588274,3.12084322927971,4.1908070267165,-5.66186460770524,6.13142869807592,0.318977940846182,45.3014530748954,6.13142869807592,4.1427599839816,3.48774070155185,17,13,17.7994297230381,1.27904688218053,0.802694430483448,13,39.8786910279175,18.2417973440777,1.41597451522137,1,3,1.24354922343914,12.9978351011735,72.1447268969983,35.1179963470715,1.0,0.144323081108734,2,1.06732496589487,17.2225341144134,-3.11990000121295,0.0912672900714312,1.34853659903775,0.0162634003559662,94018,0,0.64218219154116,8.83901346644378,15.8166957678949,9.43877734649083,0,5.55881522660968,15.1860273581244,5.809668301829708
14,41.9689338877951,0.0935073998428528,100.42,139.179647401832,0.474877116572629,2.1736480721593,45.197161070041,25.1449628,100.42,3.88124759512283,15.6476033496091,5.8328910036398,41.541616500601,3.12176127035949,4.19078900574654,-5.68089364445397,6.1358555439154,0.317463820777128,49.7232056373657,6.1358555439154,4.14289990447593,3.48764088604248,17,13,17.8399100666166,1.32940421236564,0.788625348025021,13,39.8882373699682,18.2751911883275,1.56479613181099,1,3,1.30228755678694,13.024298821802,74.93091842988,34.9568819756396,1.0,0.119864528762816,2,1.01304523056927,17.2537206491467,-3.15590000338852,0.133448980731475,1.35132568690593,0.0183510364903604,102841,0,0.648479302241305,8.92450982711003,14.6027021111872,9.75800882348054,0,5.74719971803971,16.1861258187821,6.4089353929735005
14,43.4347554006367,0.0975118141344335,100.42,139.179647401832,0.471078155029717,2.17305375675118,47.6212894572185,25.13963216,100.42,3.87853571235511,15.6802102880364,5.82845156735274,44.9410678970437,3.12187063469959,4.19128251687362,-3.16803793287637,6.13142869807592,0.313848489913212,41.082518533671,6.13142869807592,4.14329754827986,3.49734294220139,18,13,17.8250847358462,1.29630390628339,0.814721811424632,13,44.4879298387133,18.2724453232827,1.32244893307114,1,3,1.14911527084125,13.8655894383113,72.1447268969983,37.1951779314242,1.0,0.149389124561432,2,1.15663484702844,17.2500972469199,-3.02630000375211,0.143958684966744,1.48640569723442,0.0156972621317135,94018,0,0.650641909301452,8.83901346644375,21.3375333954736,11.4107159634145,0,5.58362934858129,13.3319318102678,5.703334809738469
9,21.4691123016691,0.128479174521818,85.31,110.910406475419,0.132047501733043,1.78086163894543,23.46333129371,18.85536666,85.31,3.87460905050958,20.9125959745017,5.81451198472529,23.3312678624258,2.72630513610681,4.18522338056744,-2.95072706419043,5.32265932206994,0.05102315503106,9.89243232112829,5.32265932206994,4.13633936804563,3.36977057681199,8,10,12.4053023379064,0.952000077771527,0.2801483419521,8,21.8097321816095,12.1105487711691,1.23401692567432,1,6,1.15879759831483,11.123195457183,53.2555114019556,27.384655675323,-0.262035482450363,0.201000165953788,1,0.840819469559966,17.4538555058873,-2.64790000580251,-0.10837467119616,1.53996259021318,0.0206856015429529,30103,0,0.627402102911516,8.79832344540411,6.72715368934827,1.61155203325866,0,3.87892234145349,14.8451714818089,5.671620396561262
9,20.557646303325,0.198324582013161,94.54,121.910294363026,0.185436232276557,1.54768564020672,24.9920515340244,18.80459976,94.54,3.87452537658404,5.46813310124073,5.81436220766032,22.5826897122282,2.48407343335595,4.18533252963541,-3.24161123202063,3.69909248904206,0.0549838805103333,5.15310230868936,3.69909248904206,4.13646212539095,3.34873964651159,9,10,11.3453748214607,0.679685617876261,0.247295263316661,8,22.5332218789918,10.9565197211179,0.79425868192837,1,9,0.780562642562933,11.2034346195678,48.2677175202989,30.4880733092124,-0.281246647967461,0.178821143542104,1,0.514429136033399,17.4185783246384,-2.49490000866354,-0.0108432477896678,1.36831136938596,0.0157255101597543,25023,0,0.881705983881927,8.61250273984617,14.0956941116229,2.45992606127142,0,3.38949853832571,11.0138739190549,4.997402019280091
9,16.39949194522,0.146119214896193,94.54,121.910294363026,0.123488085176727,1.77288780812167,21.5528596201137,18.85536666,94.54,3.87325221345661,8.61831628072708,5.8128707774013,17.2588283675438,2.71921479376077,4.18487122683784,-3.02789766866459,5.30460686295962,0.0330482367582119,0.112870743835607,5.30460686295962,4.13585844961748,3.39185324324287,9,10,9.65300360083753,0.951811797206237,0.197108524690095,8,17.438274237905,9.0064019483256,1.19891000998352,1,7,1.13789710233104,10.6677316973341,54.2908621470707,28.6954942838559,-0.197074192121039,0.138192098409435,1,0.971162687547894,17.0721213941879,-2.7764999861829,-0.119772469195659,1.31095291455816,0.0176016764816625,30748,0,0.686130332038251,8.87527373259531,3.53444125947635,0.0209415625958428,0,4.45707251179466,12.3099018637178,4.861697301833718
9,21.9029676902711,0.133642365596854,85.31,110.910406475419,0.132084127028889,1.78086163894543,24.528878874683,18.80459976,85.31,3.87517901563894,14.5636596524258,5.8149727873644,23.3053427439751,2.72383590156458,4.18512098188656,-2.95120608278382,5.32265932206994,0.0536430145588603,4.99945829859147,5.32265932206994,4.1362626577366,3.36976164694814,8,10,12.4209327890356,0.951983462633487,0.280569915423611,8,21.8620953590948,12.1247429520477,1.31595236568862,1,6,1.12603288424408,10.9993659102064,53.2555114019556,27.3351214325354,-0.262035482450363,0.184334276041771,1,0.99928169293484,17.3814563528616,-2.54560000821948,-0.125031026273445,1.50155502380489,0.0205713596297692,30103,0,0.640756416733515,8.79832344540411,9.48276184905172,2.30325407680872,0,4.00329859614544,14.0582111837111,5.85078088734462
9,19.4090400535139,0.157063715313508,85.31,110.910406475419,0.186150589806214,1.76974365320093,24.1757429306927,18.80459976,85.31,3.87402664694167,5.02867712117005,5.81367748267197,21.1870431176626,2.71847999077671,4.18545819255353,-3.17687627043402,4.9625748668574,0.0508823937776017,0.0262315164300844,4.9625748668574,4.13650716628115,3.34960488393402,8,10,10.8858659362399,0.679406836357181,0.324300205463735,8,21.2629886141059,10.4681266746113,0.674677664276291,1,7,0.660675640412966,11.2145140373055,45.2408580425664,29.4723829954772,-0.34729635533386,0.0824366872663713,1,0.599459630962416,17.1615639960412,-2.1659999974072,-0.0856615591607592,1.40880336257701,0.0186266658944369,22486,0,0.858889224000038,8.56960929062202,7.20714348719984,1.99950687494597,0,3.41891106424282,10.6135872122139,6.086186147616283
9,20.6015976710826,0.146324749508522,94.54,121.910294363026,0.150413589087756,1.78124790400174,24.0562137706274,18.80459976,94.54,3.87317520216834,8.6756073813197,5.81275485861368,22.2231713635037,2.72709254975266,4.1848626847420896,-3.0217680738191,5.32515917813156,0.0494984665595023,5.24890130565372,5.32515917813156,4.13583631242506,3.38692505249059,8,10,11.7778503871634,0.952006101032661,0.232599110799634,9,21.1833374218637,11.3791818319838,1.19891000998345,1,7,1.137897102331,10.6703828708353,54.5015266764497,28.1809753633786,-0.236962407187487,0.172798766161111,1,1.36147703462847,17.051364766658,-2.77259998396039,-0.181569054866007,1.32950595474312,0.0273576019330576,30748,0,0.686130332038251,8.79740698177667,11.1759781305415,1.39900554142717,0,4.45707251179466,12.3600644145604,6.366531544420414
9,22.437244181478,0.17025182472354,103.77,132.910182250632,0.133645453778092,1.61089146183021,26.8865457327059,18.80459976,103.77,3.87369915653854,5.16891597645828,5.81340066185761,24.4240856370418,2.52182085523948,4.1850609510426,-3.3232235081722,4.16905551075453,0.0368207823833479,7.42947965563213,4.16905551075453,4.13615278760333,3.36014782207941,9,10,12.1147062479653,0.679657314340932,0.222028351730136,9,24.3249213368475,11.8109355988829,0.901055259231382,1,7,0.887603150009912,11.1683369761354,51.7777642142883,30.8274802342643,-0.189010528885124,0.153123019632532,1,0.708823203807421,17.149227710643,-2.88689998490736,-0.0466268612331792,1.22061684070385,0.0214625202665166,27574,0,0.903506333243865,8.63535475020112,11.9939695857883,1.59778120050359,0,3.71240357557014,11.6884245303389,5.4156687756324695
12,39.3077628732416,0.0945166876968622,88.39,121.168896718802,0.392123364876943,2.28373098819587,42.7820803241985,24.37453948,88.39,3.88187794147431,19.0417327317278,5.83348653180416,39.2947994580929,3.21957201853388,4.19175363626998,-7.17863901415644,6.90142878594206,0.213246160808664,133.891858101153,6.90142878594206,4.14436380600908,3.48697247257374,14,11,17.1892867560682,1.2167131018575,0.66976602625551,14,37.1228980130525,17.4991538249576,1.6107969884717,1,6,1.34867037252319,14.3431404753835,77.1309378928824,35.9674402499803,1.14634784858361,0.168860612901791,2,1.21390895552053,17.5788339645842,-3.12220001220703,-0.061231669886832,1.54368768760172,0.0179270676996493,113650,0,0.60895786298779,9.08963359319123,13.5367232769403,11.4093447093556,0,5.82896227170266,15.4206983214317,5.966576244513051
12,36.1242721533077,0.120992514189746,97.62,132.168784606408,0.385573961463626,2.28778436108732,40.2717490520136,24.37987012,97.62,3.87884960756297,12.9727670712881,5.82884265196669,36.4454603064936,3.24150689093684,4.1913238250467,-7.39607673438275,6.90862034714165,0.160441437304745,97.0472813055198,6.90862034714165,4.14373203889904,3.48361542756223,15,11,16.3557389728795,1.27909362662141,0.597745980582867,13,35.2828373131416,16.5372170559735,1.52496875580765,1,6,1.35817776839407,14.0083539581988,78.2658755898349,36.0484276834873,1.05151128799814,0.120375207510727,2,1.50472313441657,17.3324144477476,-3.35309999017045,-0.0639390792425484,1.30525307536142,0.0141902889286874,115407,0,0.64323820009533,9.10666706469321,15.0590894441476,7.60577320708919,0,6.31848380770075,14.1070080950104,5.823908740944319
